890939720	20191205	201912	2019	2019.9178	BEL	BELGIUM	BEL								SWE	SWEDEN	SWE								1	036	036	03	1	4.0	8	1	8	3.31632653061224	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Sweden	SW	SW		62	15	SW	4	Esbjerg, Syddanmark, Denmark	DA	DA21	15108	55.4703	8.45187	-2741608	20191205044500	https://www.worldenergynews.com/news/north-sea-countries-boost-offshore-wind-708997
890939721	20191205	201912	2019	2019.9178	BGR	BULGARIA	BGR																		1	010	010	01	1	0.0	4	1	4	0.45662100456621	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	0								4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	20191205044500	http://www.focus-fen.net/news/2019/12/05/442817/mep-emil-radev-big-political-families-in-the-european-parliament-support-the-waiving-of-the-cvm-from-bulgaria.html
890939722	20191205	201912	2019	2019.9178	BGR	BULGARIA	BGR								EUR	EUROPEAN	EUR								0	010	010	01	1	0.0	4	1	4	0.45662100456621	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	20191205044500	http://www.focus-fen.net/news/2019/12/05/442817/mep-emil-radev-big-political-families-in-the-european-parliament-support-the-waiving-of-the-cvm-from-bulgaria.html
890939723	20191205	201912	2019	2019.9178	BGR	BULGARIA	BGR								IGOEUREEC	EUROPEAN PARLIAMENT	EUR	EEC				IGO			1	051	051	05	1	3.4	30	1	10	0.45662100456621	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	20191205044500	http://www.focus-fen.net/news/2019/12/05/442817/mep-emil-radev-big-political-families-in-the-european-parliament-support-the-waiving-of-the-cvm-from-bulgaria.html
890939724	20191205	201912	2019	2019.9178	BRAGOV	BRAZIL	BRA					GOV													1	112	112	11	3	-2.0	10	1	10	-4.67625899280575	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20191205044500	https://929nin.com/leonardo-dicaprio-rainforest-fires-brazil-president/
890939725	20191205	201912	2019	2019.9178	BUS	BUSINESS						BUS													1	020	020	02	1	3.0	1	1	1	2.48138957816377	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	0								4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	20191205044500	https://www.nst.com.my/news/nation/2019/12/544972/sate-sake-food-truck-makes-inroads-italy
890939726	20191205	201912	2019	2019.9178	BUS	COMPANIES						BUS													1	020	020	02	1	3.0	5	1	5	4.71544715447155	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20191205044500	https://www.ssuchronicle.com/2019/12/05/wootric-named-notable-vendor-in-gartners-market-guide-for-voice-of-the-customer-applications/
890939727	20191205	201912	2019	2019.9178	BUS	BUSINESS						BUS													1	040	040	04	1	1.0	3	1	3	2.48138957816377	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20191205044500	https://www.nst.com.my/news/nation/2019/12/544972/sate-sake-food-truck-makes-inroads-italy
890939728	20191205	201912	2019	2019.9178	BUS	BUSINESS						BUS													1	042	042	04	1	1.9	10	1	10	-2.03252032520325	3	Cuyahoga County, Ohio, United States	US	USOH	OH035	41.4334	-81.6665	1074030	0								3	Cuyahoga County, Ohio, United States	US	USOH		41.4334	-81.6665	1074030	20191205044500	https://www.cleveland19.com/2019/12/05/fentanyl-strips-help-users-avoid-drugs-laced-with-lethal-opioid/
890939729	20191205	201912	2019	2019.9178	BUS	BANK						BUS													1	043	043	04	1	2.8	8	1	8	0.97560975609756	4	Yamuna, India (general), India	IN	IN00	70270	25.5	81.8833	-2114824	0								4	Yamuna, India (general), India	IN	IN00	70270	25.5	81.8833	-2114824	20191205044500	https://www.timesnownews.com/mirror-now/in-focus/article/delhi-can-achieve-25-green-cover-by-2025-if-dda-hands-over-land-on-yamuna-riverbanks/523208
890939730	20191205	201912	2019	2019.9178	BUS	PRODUCER						BUS													1	043	043	04	1	2.8	6	1	6	2.71493212669683	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20191205044500	https://wwdbam.com/shows/your-valuable-home/about/
890939731	20191205	201912	2019	2019.9178	BUS	BUSINESS						BUS													1	057	057	05	1	8.0	2	1	2	-6.75675675675675	3	Johnson State College, Vermont, United States	US	USVT	VT015	44.6411	-72.6717	1459685	0								3	Johnson State College, Vermont, United States	US	USVT		44.6411	-72.6717	1459685	20191205044500	https://www.vnews.com/Ryan-Wall-court-update-31026371
890939732	20191205	201912	2019	2019.9178	BUS	BUSINESS						BUS													1	057	057	05	1	8.0	8	1	8	-6.75675675675675	3	West Lebanon, New Hampshire, United States	US	USNH	NH009	43.6492	-72.3104	870780	0								3	West Lebanon, New Hampshire, United States	US	USNH		43.6492	-72.3104	870780	20191205044500	https://www.vnews.com/Ryan-Wall-court-update-31026371
890939733	20191205	201912	2019	2019.9178	BUS	BANK						BUS													0	071	071	07	2	7.4	10	1	10	-4.00801603206413	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205044500	https://finance.yahoo.com/news/repo-turmoil-prompts-u-regulators-223800867.html
890939734	20191205	201912	2019	2019.9178	BUS	CORPORATION						BUS													1	112	112	11	3	-2.0	2	1	2	-3.1578947368421	4	Penang, Pulau Pinang, Malaysia	MY	MY09	37404	5.41123	100.335	-2403065	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20191205044500	https://www.thesundaily.my/local/penang-hill-funicular-service-disruption-about-500-people-affected-EC1721868
890939735	20191205	201912	2019	2019.9178	BUS	INDUSTRY						BUS													1	172	172	17	4	-5.0	10	1	10	-1.01522842639594	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	0								4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20191205044500	http://wellington.scoop.co.nz/?p=124311
890939736	20191205	201912	2019	2019.9178	BUS	COMMERCIAL BANK						BUS			GOV	KING						GOV			1	043	043	04	1	2.8	3	1	3	4.26008968609866	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20191205044500	https://thepeninsulaqatar.com/article/05/12/2019/Commercial-Bank-sponsors-Euromoney-Qatar,-hosts-Brett-King
890939737	20191205	201912	2019	2019.9178	BUS	INVESTOR						BUS			JPN	JAPAN	JPN								1	020	020	02	1	3.0	2	1	2	-1.11524163568774	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205044500	https://www.cnn.com/2019/12/04/investing/asian-market-latest/
890939738	20191205	201912	2019	2019.9178	BUS	PRODUCER						BUS			KOR	SEOUL	KOR								1	042	042	04	1	1.9	2	1	2	-4.81283422459893	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20191205044500	https://www.ibtimes.com/destination-pyongyang-50-year-search-father-after-n-korean-hijack-2879447
890939739	20191205	201912	2019	2019.9178	BUS	COMPANY						BUS			LAB	EMPLOYEE						LAB			0	051	051	05	1	3.4	10	1	10	-5.70570570570571	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20191205044500	https://www.business-humanrights.org/en/china-huawei-comes-under-fire-over-employee-detained-for-eight-months-after-demanding-severance-pay-0
890939740	20191205	201912	2019	2019.9178	BUS	MERCHANT						BUS			LAB	WORKER						LAB			0	051	051	05	1	3.4	10	1	10	-2.77161862527717	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205044500	https://www.greenleft.org.au/content/rights-workers-means-no-going-soft-hansonism
890939741	20191205	201912	2019	2019.9178	BUS	COMPANY						BUS			LAB	EMPLOYEE						LAB			0	111	111	11	3	-2.0	10	1	10	-5.70570570570571	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20191205044500	https://www.business-humanrights.org/en/china-huawei-comes-under-fire-over-employee-detained-for-eight-months-after-demanding-severance-pay-0
890939742	20191205	201912	2019	2019.9178	BUS	BOSS						BUS			LBN	TYRE	LBN								1	010	010	01	1	0.0	10	1	10	-2.19178082191781	0								0								0								20191205044500	http://formulaspy.com/f1/pirelli-boss-mario-isola-explains-the-technical-challenge-of-changing-to-18-inch-tyres-61201
890939743	20191205	201912	2019	2019.9178	BUS	COMPANY						BUS			LEG	CONGRESS						LEG			1	036	036	03	1	4.0	10	1	10	4.24028268551236	0								0								0								20191205044500	https://www.ssuchronicle.com/2019/12/05/why-neuro-is-next-plans-id-40mm-in-post-acute-neuro-savings/
890939744	20191205	201912	2019	2019.9178	BUS	AIRLINE						BUS			MED	MEDIA						MED			1	010	010	01	1	0.0	10	1	10	-5.21042084168337	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205044500	https://www.cbsnews.com/news/spirit-airlines-email-glitch-sends-false-flight-delay-message-to-some-customers-2019-12-04/
890939745	20191205	201912	2019	2019.9178	BUS	COMPANY						BUS			MED	MEDIA						MED			1	114	114	11	3	-2.0	10	1	10	-6.49038461538461	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20191205044500	http://www.businessghana.com/site/news/business/201838/NCA-orders-MTN-to-compensate-customers-affected-by-data-bundle-challenges
890939746	20191205	201912	2019	2019.9178	BUS	BUSINESS						BUS			NGOCHR	HABITAT FOR HUMANITY				CHR		NGO			1	051	051	05	1	3.4	10	1	10	5.14705882352941	0								0								0								20191205044500	https://www.comoxvalleyrecord.com/community/three-local-businesses-support-habitat-for-humanity-by-matching-donations/
890939747	20191205	201912	2019	2019.9178	BUS	BUSINESS						BUS			NLD	NETHERLANDS	NLD								0	060	060	06	2	6.0	4	1	4	-1.20320855614973	4	Fort Orange, Netherlands (general), Netherlands	NL	NL00	16736	17.4667	-62.9833	-1710543	4	Fort Orange, Netherlands (general), Netherlands	NL	NL00	16736	17.4667	-62.9833	-1710543	4	Fort Orange, Netherlands (general), Netherlands	NL	NL00	16736	17.4667	-62.9833	-1710543	20191205044500	https://www.timesunion.com/news/article/Stabilization-to-begin-on-oldest-home-in-Albany-14879007.php
890939748	20191205	201912	2019	2019.9178	BUS	COMMERCIAL BANK						BUS			QAT	DOHA	QAT								1	042	042	04	1	1.9	10	1	10	4.26008968609866	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20191205044500	https://thepeninsulaqatar.com/article/05/12/2019/Commercial-Bank-sponsors-Euromoney-Qatar,-hosts-Brett-King
890939749	20191205	201912	2019	2019.9178	BUS	COMMERCIAL BANK						BUS			QAT	QATAR	QAT								1	043	043	04	1	2.8	1	1	1	4.26008968609866	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20191205044500	https://thepeninsulaqatar.com/article/05/12/2019/Commercial-Bank-sponsors-Euromoney-Qatar,-hosts-Brett-King
890939750	20191205	201912	2019	2019.9178	BUS	INDUSTRY						BUS			QAT	QATAR	QAT								0	051	051	05	1	3.4	10	1	10	4.26008968609866	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20191205044500	https://thepeninsulaqatar.com/article/05/12/2019/Commercial-Bank-sponsors-Euromoney-Qatar,-hosts-Brett-King
890939751	20191205	201912	2019	2019.9178	BUS	COMMERCIAL BANK						BUS			QATGOV	QATAR	QAT					GOV			1	043	043	04	1	2.8	1	1	1	4.26008968609866	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20191205044500	https://thepeninsulaqatar.com/article/05/12/2019/Commercial-Bank-sponsors-Euromoney-Qatar,-hosts-Brett-King
890939752	20191205	201912	2019	2019.9178	BUS	BUSINESS						BUS			USA	PHILADELPHIA	USA								1	020	020	02	1	3.0	10	1	10	2.11640211640212	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20191205044500	https://wwdbam.com/shows/philly-business-spotlight-hour/about/
890939753	20191205	201912	2019	2019.9178	BUS	PRODUCER						BUS			USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	2.71493212669683	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20191205044500	https://wwdbam.com/shows/your-valuable-home/about/
890939754	20191205	201912	2019	2019.9178	CAN	CANADIAN	CAN								USAGOV	THE US	USA					GOV			0	111	111	11	3	-2.0	4	1	4	-1.34529147982063	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20191205044500	https://bdnews24.com/world/2019/12/05/not-so-nasty-nato-avoids-a-car-crash-summit
890939755	20191205	201912	2019	2019.9178	CANGOV	CANADA	CAN					GOV			GBRGOV	UNITED KINGDOM	GBR					GOV			0	046	046	04	1	7.0	2	1	2	-2.72889568987503	1	Canada	CA	CA		60	-96	CA	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205044500	https://www.timesofisrael.com/liveblog_entry/foreign-ministry-hails-portugals-admission-to-holocaust-remembrance-alliance/
890939756	20191205	201912	2019	2019.9178	CANGOV	CANADA	CAN					GOV			GOV	PRESIDENT						GOV			0	046	046	04	1	7.0	2	1	2	-2.72889568987503	1	Canada	CA	CA		60	-96	CA	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Canada	CA	CA		60	-96	CA	20191205044500	https://www.timesofisrael.com/liveblog_entry/foreign-ministry-hails-portugals-admission-to-holocaust-remembrance-alliance/
890939757	20191205	201912	2019	2019.9178	CANGOV	CANADA	CAN					GOV			GOV	PRESIDENT						GOV			0	046	046	04	1	7.0	6	1	6	-2.72889568987503	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20191205044500	https://www.timesofisrael.com/liveblog_entry/foreign-ministry-hails-portugals-admission-to-holocaust-remembrance-alliance/
890939758	20191205	201912	2019	2019.9178	CANGOV	CANADIAN	CAN					GOV			USAGOV	THE US	USA					GOV			0	111	111	11	3	-2.0	4	1	4	-1.34529147982063	1	Canada	CA	CA		60	-96	CA	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	1	Canada	CA	CA		60	-96	CA	20191205044500	https://bdnews24.com/world/2019/12/05/not-so-nasty-nato-avoids-a-car-crash-summit
890939759	20191205	201912	2019	2019.9178	CANGOV	CANADA	CAN					GOV			USAGOV	THE US	USA					GOV			0	111	111	11	3	-2.0	2	1	2	-1.34529147982063	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20191205044500	https://bdnews24.com/world/2019/12/05/not-so-nasty-nato-avoids-a-car-crash-summit
890939760	20191205	201912	2019	2019.9178	CHN	CHINA	CHN																		0	043	043	04	1	2.8	1	1	1	-4.40140845070423	4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	0								4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	20191205044500	https://thestarphoenix.com/news/world/more-than-600-pakistani-girls-and-women-were-sold-as-brides-in-china-but-diplomatic-ties-threaten-investigation/wcm/f1410c81-0e92-4950-bf66-a49e0821b60a
890939761	20191205	201912	2019	2019.9178	CHN	CHINA	CHN																		1	070	070	07	2	7.0	10	1	10	1.72413793103448	4	Yiwu, Zhejiang, China	CH	CH02	13319	30.14	119.397	11019036	0								4	Yiwu, Zhejiang, China	CH	CH02	13319	30.14	119.397	11019036	20191205044500	http://www.xinhuanet.com/english/2019-12/05/c_138607272.htm
890939762	20191205	201912	2019	2019.9178	CHN	JILIN	CHN								CVL	PEASANT						CVL			1	080	080	08	2	5.0	20	2	20	0.78864549514249	5	Liaoning, Liaoning, China	CH	CH19	13186	41	123	-1914920	5	Liaoning, Liaoning, China	CH	CH19	13186	41	123	-1914920	5	Liaoning, Liaoning, China	CH	CH19	13186	41	123	-1914920	20191205044500	http://www.china.org.cn/china/Off_the_Wire/2019-12/05/content_75480907.htm
890939763	20191205	201912	2019	2019.9178	CHN	CHINA	CHN								DEU	LEIPZIG	DEU								0	040	040	04	1	1.0	6	1	6	-0.07861635220126	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20191205044500	https://www.aspistrategist.org.au/field-notes-from-the-foothills-of-the-new-cold-war/
890939764	20191205	201912	2019	2019.9178	CHN	CHINA	CHN								DEU	LEIPZIG	DEU								0	040	040	04	1	1.0	4	1	4	-0.07861635220126	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20191205044500	https://www.aspistrategist.org.au/field-notes-from-the-foothills-of-the-new-cold-war/
890939765	20191205	201912	2019	2019.9178	CHN	CHINESE	CHN								JUD	ATTORNEY						JUD			1	173	173	17	4	-5.0	4	1	4	-9.19881305637986	4	Nanning, Guangxi, China	CH	CH16	13058	22.8167	108.317	-1919650	4	Nanning, Guangxi, China	CH	CH16	13058	22.8167	108.317	-1919650	4	Nanning, Guangxi, China	CH	CH16	13058	22.8167	108.317	-1919650	20191205044500	https://www.thesundaily.my/world/former-chinese-rights-lawyer-arrested-for-inciting-subversion-JF1722821
890939766	20191205	201912	2019	2019.9178	CHN	CHINA	CHN								MNCCHN	BANK OF CHINA	CHN					MNC			0	051	051	05	1	3.4	1	1	1	9.00900900900901	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20191205044500	https://www.thepeninsulaqatar.com/article/05/12/2019/Al-Rayan-Investment-wins-QFC%E2%80%99s-%E2%80%98Best-Performing-Company-of-the-Year%E2%80%99-award
890939767	20191205	201912	2019	2019.9178	CHN	CHINA	CHN								MNCCHN	BANK OF CHINA	CHN					MNC			0	051	051	05	1	3.4	1	1	1	9.00900900900901	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20191205044500	https://www.thepeninsulaqatar.com/article/05/12/2019/Al-Rayan-Investment-wins-QFC%E2%80%99s-%E2%80%98Best-Performing-Company-of-the-Year%E2%80%99-award
890939768	20191205	201912	2019	2019.9178	CHN	CHINESE	CHN								MNCCHNMED	CHINA TELECOM	CHN					MNC	MED		0	110	110	11	3	-2.0	8	2	8	-3.90048888313076	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20191205044500	https://www.reuters.com/article/us-china-huawei/huawei-appeals-against-u-s-ban-on-rural-carrier-customers-accessing-subsidies-idUSKBN1Y909K
890939769	20191205	201912	2019	2019.9178	CHN	CHINESE	CHN								PAK	PAKISTANI	PAK								0	045	045	04	1	5.0	5	1	3	-4.40140845070423	1	China	CH	CH		35	105	CH	4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	20191205044500	https://thestarphoenix.com/news/world/more-than-600-pakistani-girls-and-women-were-sold-as-brides-in-china-but-diplomatic-ties-threaten-investigation/wcm/f1410c81-0e92-4950-bf66-a49e0821b60a
890939770	20191205	201912	2019	2019.9178	CHN	CHINA	CHN								PAK	PAKISTAN	PAK								0	045	045	04	1	5.0	2	1	1	-4.40140845070423	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	20191205044500	https://thestarphoenix.com/news/world/more-than-600-pakistani-girls-and-women-were-sold-as-brides-in-china-but-diplomatic-ties-threaten-investigation/wcm/f1410c81-0e92-4950-bf66-a49e0821b60a
